14
11
8
6
5
6
8
11
21
4
4
3
2
2
25
11
16
25
8
5
8
10
3
3
6
7
5
3
4
8
5
12
9
26
15
13
8
5
3
10
8
8
16
10
13
14
20
7
6
11
6
27
27
4
13
21
8
13
5
7
2
5
6
9
4
13
21
9
4
2
9
5
8
7
7
10
10
17
2
12
9
21
3
3
5
30
8
15
7
9
10
5
11
22
11
22
6
11
29
17
7
4
22
19
9
18
10
17
17
13
6
14
9
7
29
28
4
13
4
4
6
14
5
11
8
13
1
13
21
12
11
12
4
3
5
13
15
5
6
5
4
14
8
12
13
6
16
7
6
4
8
23
5
22
18
1
19
10
9
17
11
6
15
29
29
9
6
20
21
24
26
24
4
4
5
1
4
3
11
29
15
11
16
29
20
29
6
5
3
4
23
29
9
5
10
10
10
29
14
17
29
16
23
14
4
29
29
13
24
29
29
29
5
7
12
14
29
29
29
22
4
29
17
18
28
15
4
6
7
19
10
19
29
6
7
10
8
18
5
11
29
25
13
12
24
29
5
6
27
15
5
13
6
8
5
29
13
17
13
15
16
6
6
6
7
4
29
23
17
29
29
17
8
6
8
29
8
29
9
29
28
17
25
14
5
16
13
12
13
13
29
26
21
5
6
7
18
19
27
11
14
23
29
29
11
10
7
10
16
29
29
29
29
20
8
16
5
9
16
8
9
7
15
4
9
17
16
9
21
5
8
14
14
29
16
12
18
11
2
20
16
8
9
24
11
10
10
10
17
15
15
8
20
19
18
14
14
11
12
11
8
17
11
27
12
29
14
16
11
5
8
10
29
27
29
27
17
29
29
3
9
7
8
11
13
29
11
7
8
19
11
4
14
19
23
11
13
19
7
4
16
9
9
11
14
10
19
15
7
23
19
5
4
4
6
8
2
2
2
1
2
1
2
2
3
1
3
1
1
29
18
14
10
11
15
22
29
16
25
11
12
3
16
9
4
6
29
5
13
6
10
10
6
13
11
19
2
20
16
7
25
7
11
16
6
7
10
5
11
5
29
1
11
13
10
4
6
5
6
3
13
25
7
8
16
24
10
7
15
3
29
6
11
2
14
19
13
5
15
4
14
10
14
17
8
6
26
11
4
11
5
1
8
6
9
12
18
4
14
8
14
14
29
12
4
6
29
17
13
9
9
29
29
8
7
12
9
7
4
2
11
29
12
29
8
3
12
7
12
5
9
4
13
12
13
20
13
5
9
5
15
20
16
4
1
23
9
10
12
12
15
8
11
1
7
6
4
21
2
7
23
7
3
29
8
22
8
1
6
7
4
17
28
5
6
22
8
12
9
17
5
14
14
7
25
15
22
16
8
5
9
4
13
17
14
7
4
15
3
5
9
16
12
5
11
7
13
8
20
10
12
1
4
10
4
3
7
3
2
6
9
13
12
14
12
23
10
11
11
11
8
11
7
5
4
2
6
28
9
23
7
10
15
5
12
6
6
8
8
1
4
6
7
8
15
18
27
18
3
3
4
3
7
11
11
12
30
5
5
6
8
13
3
9
6
21
7
4
6
6
10
22
13
7
25
24
17
13
4
14
16
9
18
20
13
16
12
7
14
19
18
12
13
11
4
4
12
10
7
7
29
6
14
17
8
2
5
2
10
5
9
9
17
10
9
21
2
6
11
13
5
11
4
20
1
5
4
3
13
18
7
14
6
12
29
29
6
14
2
5
1
9
2
1
9
2
10
3
2
3
10
6
12
10
13
11
4
11
10
7
12
8
9
4
8
14
29
17
17
8
11
3
5
4
18
9
8
28
10
11
23
3
15
11
15
17
16
13
16
10
15
21
8
18
22
11
12
29
8
5
5
9
21
14
13
7
6
29
10
13
14
7
29
16
17
15
4
14
4
14
9
6
15
17
11
16
5
11
7
11
7
5
3
15
4
8
3
2
5
9
13
7
5
7
16
7
4
29
29
17
17
22
21
17
9
9
2
20
9
2
6
3
4
10
3
7
10
13
13
14
11
6
22
19
7
9
12
8
10
6
22
14
29
2
3
1
7
7
4
5
7
9
5
1
2
2
6
4
8
6
7
11
6
29
5
8
6
8
4
7
15
7
8
3
6
12
4
10
11
29
13
11
29
29
17
17
26
13
12
8
2
10
10
7
6
3
12
29
16
22
2
17
14
21
13
2
7
14
10
29
10
3
11
12
11
18
4
8
5
3
13
16
14
11
4
6
29
4
4
5
